6.125622987747192, 0
0.8243677616119385, 1
0.18106889724731445, 2
0.2481551170349121, 3
0.3078320026397705, 2
0.14381909370422363, 1
0.34799695014953613, 2
0.2039799690246582, 1
1.2561280727386475, 0
0.06553101539611816, 1
0.023305177688598633, 2
0.0512690544128418, 3
0.5526332855224609, 0
0.07198286056518555, 1
0.015874147415161133, 2
0.07217717170715332, 3
0.14493417739868164, 0
0.08394527435302734, 2
0.051988840103149414, 3
0.14887785911560059, 0
0.016350984573364258, 1
0.06373882293701172, 2
0.04383111000061035, 3
3.4969499111175537, 0
0.5188002586364746, 1
0.30263423919677734, 2
0.4726848602294922, 3
0.36994504928588867, 2
0.24271821975708008, 1
0.22598600387573242, 1
0.3059508800506592, 1
1.389359712600708, 0
0.21563386917114258, 1
0.20118403434753418, 2
0.2237861156463623, 3
0.26207590103149414, 2
0.3974800109863281, 1
0.5012409687042236, 3
0.291013240814209, 2
0.7305107116699219, 1
0.3127107620239258, 3
1.288827896118164, 0
0.529853105545044, 3
0.2540712356567383, 1
0.5018892288208008, 3
0.4760468006134033, 0
0.4757978916168213, 3
0.4524421691894531, 1
0.2558560371398926, 2
0.49471497535705566, 1
0.48505592346191406, 0
0.2583928108215332, 0
0.24445819854736328, 0
0.7454202175140381, 0
0.0034859180450439453, 2
0.2358708381652832, 0
0.00805211067199707, 2
0.24332499504089355, 0
0.011622190475463867, 2
0.8677802085876465, 1
0.4270308017730713, 0
