2.257491111755371, 0
0.40787601470947266, 1
0.2187800407409668, 2
0.2532479763031006, 3
0.4168701171875, 2
0.3138561248779297, 1
0.14765000343322754, 0
0.3510310649871826, 1
0.31322693824768066, 2
0.15064501762390137, 3
0.1723918914794922, 2
0.13977313041687012, 1
0.18226289749145508, 0
0.28887224197387695, 1
0.15761423110961914, 2
0.19419431686401367, 1
0.36298203468322754, 2
0.17681360244750977, 1
0.16791892051696777, 2
0.22169113159179688, 3
0.2044668197631836, 3
0.4289541244506836, 3
0.16283893585205078, 2
0.16257405281066895, 1
0.13631701469421387, 3
0.17397594451904297, 2
0.34512805938720703, 3
0.1602780818939209, 2
0.17038393020629883, 1
0.26923131942749023, 2
0.16574621200561523, 3
0.12706708908081055, 2
0.264934778213501, 1
0.31795811653137207, 2
0.2951512336730957, 3
0.19387388229370117, 2
0.12706398963928223, 1
0.23691964149475098, 2
0.3902609348297119, 3
0.1498122215270996, 2
0.1823139190673828, 1
0.2577328681945801, 2
0.13666129112243652, 3
0.15782928466796875, 2
0.10296773910522461, 1
0.21709084510803223, 3
0.2926299571990967, 2
0.1612091064453125, 2
0.1508188247680664, 2
0.16304898262023926, 2
0.7395539283752441, 0
0.23216891288757324, 0
0.14598870277404785, 0
0.15537214279174805, 0
0.17103099822998047, 0
0.18765878677368164, 1
0.1928730010986328, 3
0.17324423789978027, 2
0.165755033493042, 1
0.1559281349182129, 2
0.15170025825500488, 3
0.17631888389587402, 2
0.14755487442016602, 1
0.2793617248535156, 2
0.12790489196777344, 3
0.14006400108337402, 2
0.13095498085021973, 1
0.1709749698638916, 0
0.12598180770874023, 1
0.1413731575012207, 2
0.1624302864074707, 3
0.12987804412841797, 2
0.16207408905029297, 1
0.1622319221496582, 0
0.1358962059020996, 1
0.1719989776611328, 2
0.15100598335266113, 3
0.15483903884887695, 2
0.29695701599121094, 1
0.14778804779052734, 2
0.16220331192016602, 3
0.14102602005004883, 2
0.1749439239501953, 0
0.1439220905303955, 1
0.15385174751281738, 3
0.14232897758483887, 0
0.16879987716674805, 1
0.12376713752746582, 3
0.13189291954040527, 2
0.17305397987365723, 3
0.15206313133239746, 2
0.14299869537353516, 1
0.23094606399536133, 1
0.1627969741821289, 2
0.12306976318359375, 3
0.19583415985107422, 0
0.16728591918945312, 0
0.04396390914916992, 1
0.26297616958618164, 3
0.1420612335205078, 1
0.17241191864013672, 0
0.15243911743164062, 2
0.10657906532287598, 3
0.17098784446716309, 2
0.17523407936096191, 3
0.16982173919677734, 1
0.1863420009613037, 2
0.1766200065612793, 2
0.09616994857788086, 3
0.18304705619812012, 1
0.2980530261993408, 2
0.1401529312133789, 3
0.16406822204589844, 2
0.1231527328491211, 3
0.14287495613098145, 2
0.1730818748474121, 0
0.11188983917236328, 1
0.20595288276672363, 2
0.41243600845336914, 1
0.1336979866027832, 2
0.3398551940917969, 2
0.17013812065124512, 1
0.33793091773986816, 2
0.3487718105316162, 2
0.16864490509033203, 2
0.1689310073852539, 2
0.20481514930725098, 2
0.1506650447845459, 2
